ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
97771,Qin Kai,M,26,170,65,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Men's Synchronized Springboard,Gold
97771,Qin Kai,M,30,170,65,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Springboard,Bronze
97775,Qin Yiyuan,F,23,173,62,China,CHN,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Women's Doubles,Bronze
97775,Qin Yiyuan,F,27,173,62,China-1,CHN,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Women's Doubles,Bronze
97778,Qiu Bo,M,19,165,58,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Men's Platform,Silver
97779,Qiu Chen,F,21,181,64,China,CHN,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze
97781,Qiu Jian,M,33,176,81,China,CHN,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
97799,Qu Yunxia,F,19,172,56,China,CHN,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Women's 1,500 metres",Bronze
97801,Rasmus Christian Quaade,M,26,187,78,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
97805,Ketleyn Lima Quadros,F,20,164,57,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Lightweight,Bronze
97814,Kristine Lora Quance (-Julian),F,21,172,64,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
97815,Megan M. Quann-Jendrick,F,16,170,64,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Breaststroke,Gold
97815,Megan M. Quann-Jendrick,F,16,170,64,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
97815,Megan M. Quann-Jendrick,F,24,170,64,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
97822,"Donald O'Reilly ""Don"" Quarrie",M,25,175,70,Jamaica,JAM,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,Silver
97822,"Donald O'Reilly ""Don"" Quarrie",M,25,175,70,Jamaica,JAM,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 200 metres,Gold
97822,"Donald O'Reilly ""Don"" Quarrie",M,29,175,70,Jamaica,JAM,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 200 metres,Bronze
97822,"Donald O'Reilly ""Don"" Quarrie",M,33,175,70,Jamaica,JAM,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
97827,"Clement Isaac ""Ike"" Quartey",M,22,175,63,Ghana,GHA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Light-Welterweight,Silver
97830,Jan Quast,M,22,159,52,Germany,GER,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Flyweight,Bronze
97832,"Theodorus Jacobus Leonardus ""Dick"" Quax",M,28,183,65,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 5,000 metres",Silver
97837,Jason Paul Queally,M,30,183,88,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's 1,000 metres Time Trial",Gold
97837,Jason Paul Queally,M,30,183,88,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Team Sprint,Silver
97843,Elisa Queirolo,F,25,168,61,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Silver
97845,Isaquias Queiroz dos Santos,M,22,175,85,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",Bronze
97845,Isaquias Queiroz dos Santos,M,22,175,85,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
97845,Isaquias Queiroz dos Santos,M,22,175,85,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
97848,"Samantha Ann ""Sam"" Quek",F,27,169,62,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold
97851,Udo Gnther Quellmalz,M,25,175,65,Germany,GER,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Half-Lightweight,Bronze
97851,Udo Gnther Quellmalz,M,29,175,65,Germany,GER,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Lightweight,Gold
97854,Gilles Qunherv,M,22,183,74,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
97865,Alejandra Quereda Flores,F,24,175,55,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
97879,Violeta Quesada Daz,F,21,163,50,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
97880,Yoelbi Luis Quesada Fernndez,M,22,181,83,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Triple Jump,Bronze
97884,Laura Quevedo Caizares,F,20,185,74,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver
97899,Martijntje Quik,F,26,168,50,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Silver
97902,Jos Manuel Gentil Quina,M,25,181,105,Ma'Lindo,POR,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed Two Person Keelboat,Silver
97903,Mrio Gentil Quina,M,30,182,75,Ma'Lindo,POR,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed Two Person Keelboat,Silver
97910,"Frederick ""Fred"" Quine",M,27,177,69,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Silver
97915,"James Francis ""Jimmy"" Quinn",M,21,175,66,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
97921,Rebecca Quinn,F,20,176,66,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Bronze
97925,Pierre Jean Guy Quinon,M,22,180,74,France,FRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Pole Vault,Gold
97944,Yandro Miguel Quintana Rivalta,M,24,162,60,Cuba,CUB,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
97947,Mara Quintanal Zubizarreta,F,34,155,62,Spain,ESP,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Trap,Silver
97955,Giulia Quintavalle,F,25,174,59,Italy,ITA,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Lightweight,Gold
97962,Ioamnet Quintero lvarez,F,19,179,62,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's High Jump,Bronze
97967,Alfredo Paolo Quinteros,M,29,185,86,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Bronze
